ticker,date,open,high,low,close
XCH,2022-09-07,35.1732,35.7993,33.9097,35.4725
XCH,2022-09-08,35.4721,35.8072,34.3107,35.6454
XCH,2022-09-09,35.6454,37.7299,35.4374,37.4555
XCH,2022-09-10,37.4405,38.2664,36.6851,38.2661
XCH,2022-09-11,38.188,38.3827,37.3208,37.5594
XCH,2022-09-12,37.619,37.8576,36.6762,37.6875
XCH,2022-09-13,37.6972,37.8772,35.6114,35.8707
XCH,2022-09-14,35.7107,36.3782,34.9014,35.3192
XCH,2022-09-15,35.3292,36.171,34.6212,35.7645
XCH,2022-09-16,35.7825,35.8477,34.0269,34.7971
XCH,2022-09-17,34.6364,35.3735,34.1243,35.3335
XCH,2022-09-18,35.3335,35.4,34.29,34.35
XCH,2022-09-19,34.3766,35.3471,32.55,35.207
XCH,2022-09-20,35.1735,35.177,33.5377,34.0284
XCH,2022-09-21,34.0234,35.0035,32.61,32.74
XCH,2022-09-22,32.73,35.1635,32.2232,34.5569
XCH,2022-09-23,34.5284,34.9339,33.0367,34.2866
XCH,2022-09-24,34.2973,34.4,33.1683,33.5127
XCH,2022-09-25,33.4734,34.8314,33.2513,33.8197
XCH,2022-09-26,33.8003,34.43,32.9667,33.4467
XCH,2022-09-27,33.48,34.64,33.1,33.8166
XCH,2022-09-28,33.7966,33.8466,32.81,33.3
XCH,2022-09-29,33.35,33.94,32.98,33.53
XCH,2022-09-30,33.5233,33.6833,33.04,33.18
XCH,2022-10-01,33.23,33.51,33.05,33.41
XCH,2022-10-02,33.41,33.4433,32.93,33.07
XCH,2022-10-03,33.06,33.6549,32.74,33.5153
XCH,2022-10-04,33.4506,34.4182,33.3853,34.3818
XCH,2022-10-05,34.4002,34.787,33.5533,34.3269
XCH,2022-10-06,34.2848,34.6755,33.7054,34.1874
XCH,2022-10-07,34.1575,34.2043,33.068,33.4885
XCH,2022-10-08,33.4869,33.4933,32.9039,33.1002
XCH,2022-10-09,33.0166,33.2,32.6733,32.7565
XCH,2022-10-10,32.7533,32.9033,31.8668,31.9893
XCH,2022-10-11,31.9598,31.9598,30.824,31.5
XCH,2022-10-12,31.4443,31.8831,31.1287,31.6322
XCH,2022-10-13,31.6301,32.0429,30.0534,31.9883
XCH,2022-10-14,31.9809,32.535,31.1162,31.5398
XCH,2022-10-15,31.5534,32.1499,30.6654,31.8197
XCH,2022-10-16,31.8166,32.2694,31.574,31.7763
XCH,2022-10-17,31.6855,32.0528,31.1121,31.8699
XCH,2022-10-18,31.9072,31.9072,30.9344,31.4754
XCH,2022-10-19,31.4585,31.8154,30.8043,31.3251
XCH,2022-10-20,31.2132,31.8062,30.6845,30.9583
XCH,2022-10-21,31.0103,31.5381,30.4551,31.435
XCH,2022-10-22,31.3655,31.5454,30.7461,31.2071
XCH,2022-10-23,31.1522,31.7755,30.48,31.5174
XCH,2022-10-24,31.5555,31.8248,30.897,31.0693
XCH,2022-10-25,31.0682,31.9963,30.8604,31.6373
XCH,2022-10-26,31.6764,32.1321,31.3695,31.9167
XCH,2022-10-27,31.893,32.0513,31.1186,31.4492
XCH,2022-10-28,31.623,31.6646,30.8812,31.475
XCH,2022-10-29,31.4361,35.0091,31.1866,33.938
XCH,2022-10-30,33.9667,35.1103,32.301,32.7293
XCH,2022-10-31,32.6792,32.844,31.5383,32.4141
XCH,2022-11-01,32.431,32.4945,31.8952,32.2061
XCH,2022-11-02,32.2761,32.2958,30.9178,31.4781
XCH,2022-11-03,31.4781,32.0662,31.3775,31.6997
XCH,2022-11-04,31.71,32.8526,31.55,32.8023
XCH,2022-11-05,32.824,34.7187,32.4324,34.082
XCH,2022-11-06,34.001,34.0317,32.5687,32.892
XCH,2022-11-07,32.8826,33.1927,31.8222,31.9538
XCH,2022-11-08,31.9496,32.36,26.7989,31.1656
XCH,2022-11-09,31.0065,31.8644,28.1586,29.7161
XCH,2022-11-10,29.8184,34.8092,29.2887,32.2726
XCH,2022-11-11,32.2553,37.4112,30.4797,30.72
XCH,2022-11-12,30.7231,31.4258,30.4351,30.8943
XCH,2022-11-13,30.8843,31.4622,29.6074,30.9366
XCH,2022-11-14,30.9628,31.5857,29.7423,30.9036
XCH,2022-11-15,30.9934,31.3897,30.4795,30.7692
XCH,2022-11-16,30.6834,31.1997,30.2906,31.0314
XCH,2022-11-17,31.0317,31.2565,30.5007,30.9858
XCH,2022-11-18,30.9465,31.0539,30.0747,30.7743
XCH,2022-11-19,30.7746,30.8663,30.0163,30.8079
XCH,2022-11-20,30.7876,30.8642,30.0702,30.2642
XCH,2022-11-21,30.2933,30.9456,29.7888,30.2933
XCH,2022-11-22,30.2736,30.4525,29.3859,30.4228
XCH,2022-11-23,30.4528,30.7165,29.8344,30.5667
XCH,2022-11-24,30.6641,30.8765,30.224,30.6642
XCH,2022-11-25,30.6542,30.7789,30.2282,30.5429
XCH,2022-11-26,30.512,31.0492,30.512,30.7818
XCH,2022-11-27,30.8018,31.2213,30.571,30.9205
XCH,2022-11-28,30.9302,30.9505,29.6843,30.5081
XCH,2022-11-29,30.5381,30.7534,30.327,30.6986
XCH,2022-11-30,30.7186,31.4972,30.6276,31.4216
XCH,2022-12-01,31.4319,31.9006,31.0009,31.1219
XCH,2022-12-02,31.1319,31.2331,30.7034,31.1719
XCH,2022-12-03,31.2019,31.2328,30.7231,30.9631
XCH,2022-12-04,30.9662,31.99,30.8531,31.8932
XCH,2022-12-05,31.9764,31.9764,31.2619,31.611
XCH,2022-12-06,31.6006,31.7803,31.3209,31.3829
XCH,2022-12-07,31.4464,31.5381,30.8822,31.0125
XCH,2022-12-08,31.0523,31.744,30.8886,31.577
XCH,2022-12-09,31.5614,32.5103,31.2982,31.8016
XCH,2022-12-10,31.7456,32.2075,31.4075,31.7997
XCH,2022-12-11,31.8264,31.8546,31.4746,31.6709
XCH,2022-12-12,31.7201,32.1423,31.3781,32.0842
XCH,2022-12-13,32.0677,32.3031,31.468,32.1109
XCH,2022-12-14,32.0813,32.6993,31.8429,32.0422
XCH,2022-12-15,32.1299,32.1299,31.4131,31.5763
XCH,2022-12-16,31.6063,31.672,30.3061,30.5331
XCH,2022-12-17,30.5661,31.0931,29.3615,30.904
XCH,2022-12-18,30.914,30.944,30.554,30.5837
XCH,2022-12-19,30.656,30.7625,29.7642,30.2203
XCH,2022-12-20,30.24,30.4118,29.9497,30.3812
XCH,2022-12-21,30.3412,30.4612,29.9897,30.1715
XCH,2022-12-22,30.1812,30.8797,29.647,30.0749
XCH,2022-12-23,30.0949,30.1885,29.9061,29.9967
XCH,2022-12-24,29.9979,30.0582,29.817,29.9982
XCH,2022-12-25,29.9782,30.0582,29.5965,29.7055
XCH,2022-12-26,29.7164,29.874,29.2539,29.7341
XCH,2022-12-27,29.7843,29.834,29.3241,29.5788
XCH,2022-12-28,29.627,29.6378,28.7914,29.0243
XCH,2022-12-29,28.9946,29.1148,27.9585,28.1073
XCH,2022-12-30,28.1173,28.7859,27.416,28.2056
XCH,2022-12-31,28.3056,28.9264,27.6259,28.7056
XCH,2023-01-01,28.7656,28.7756,28.0951,28.5269
XCH,2023-01-02,28.5769,29.3397,28.1282,29.1707
XCH,2023-01-03,29.2409,29.2983,28.7705,29.1889
XCH,2023-01-04,29.1686,30.1373,28.9381,29.8801
XCH,2023-01-05,29.8701,30.0307,29.268,29.5993
XCH,2023-01-06,29.6922,29.7055,28.9886,29.6296
XCH,2023-01-07,29.6034,29.7156,29.191,29.4429
XCH,2023-01-08,29.5406,30.074,28.9871,29.7952
XCH,2023-01-09,29.8143,30.5394,29.5065,30.2797
XCH,2023-01-10,30.2397,31.2091,29.7076,30.8943
XCH,2023-01-11,30.9786,32.1606,30.5188,32.0397
XCH,2023-01-12,31.9668,32.8739,31.6262,32.4236
XCH,2023-01-13,32.4132,33.0046,32.2032,32.903
XCH,2023-01-14,32.953,38.3834,32.8136,37.7919
XCH,2023-01-15,37.8019,37.9123,34.9428,35.6307
XCH,2023-01-16,35.6003,36.4213,33.5017,35.3607
XCH,2023-01-17,35.3211,37.4753,34.4517,36.484
XCH,2023-01-18,36.5237,36.704,34.5872,36.0278
XCH,2023-01-19,36.1078,41.4688,35.8093,40.5388
XCH,2023-01-20,40.4024,46.2174,39.12,45.8978
XCH,2023-01-21,45.7482,47.9072,43.3143,46.6693
XCH,2023-01-22,46.687,47.0785,44.4484,45.9687
XCH,2023-01-23,45.9387,46.0788,44.0953,44.9072
XCH,2023-01-24,44.9072,45.785,44.7172,45.0418
XCH,2023-01-25,45.0614,47.509,44.2949,46.6075
XCH,2023-01-26,46.5879,48.0091,45.3409,46.7542
XCH,2023-01-27,46.7237,47.9977,45.7191,46.3227
XCH,2023-01-28,46.3162,47.1985,45.7601,46.2888
XCH,2023-01-29,46.2593,47.7072,45.6819,47.3224
XCH,2023-01-30,47.3919,47.7029,44.1326,44.4331
XCH,2023-01-31,44.4127,45.6823,42.9966,45.3441
XCH,2023-02-01,45.3041,46.0351,42.9021,45.5027
XCH,2023-02-02,45.5327,46.0032,44.5594,44.9585
XCH,2023-02-03,45.0195,45.3573,43.944,44.9836
XCH,2023-02-04,44.9836,45.5955,44.7431,45.2841
XCH,2023-02-05,45.2536,45.2536,42.5915,43.6909
XCH,2023-02-06,43.6113,43.6614,42.0987,42.4113
XCH,2023-02-07,42.3217,42.8696,41.0196,42.5826
XCH,2023-02-08,42.5425,43.2239,41.08,41.8433
XCH,2023-02-09,41.8733,42.1696,38.8297,38.9039
XCH,2023-02-10,38.9735,40.3628,38.8297,40.056
XCH,2023-02-11,40.046,42.1046,39.8052,41.8738
XCH,2023-02-12,41.9542,42.7921,40.9157,41.7333
XCH,2023-02-13,41.7042,41.7971,40.1586,41.3723
XCH,2023-02-14,41.3627,41.8005,40.1857,41.2057
XCH,2023-02-15,41.1669,43.757,40.5022,43.3278
XCH,2023-02-16,43.2478,44.004,42.0976,42.5336
XCH,2023-02-17,42.4955,43.6957,41.615,43.2143
XCH,2023-02-18,43.2761,45.881,42.7273,45.2777
XCH,2023-02-19,45.2572,45.7078,43.2321,44.3598
XCH,2023-02-20,44.3289,44.5062,43.0482,44.4918
XCH,2023-02-21,44.4631,45.6373,43.3439,43.7079
XCH,2023-02-22,43.5974,44.1148,41.2254,42.7004
XCH,2023-02-23,42.7913,42.9639,40.374,41.1853
XCH,2023-02-24,41.2566,41.4583,38.6939,38.9496
XCH,2023-02-25,39.15,39.94,37.7168,38.0623
XCH,2023-02-26,38.0127,40.7528,38.0027,39.644
XCH,2023-02-27,39.602,40.6224,38.9747,39.862
XCH,2023-02-28,40.052,40.08,38.0699,38.2284
XCH,2023-03-01,38.1776,39.3635,37.6553,38.7747
XCH,2023-03-02,38.8658,39.3808,38.3185,39.2335
XCH,2023-03-03,39.2308,39.3031,36.7022,36.9526
XCH,2023-03-04,36.9826,37.5219,36.0018,36.3325
XCH,2023-03-05,36.3229,37.4834,36.1614,36.7344
XCH,2023-03-06,36.7544,37.0044,35.8704,36.4978
XCH,2023-03-07,36.456,36.4578,35.6746,36.0307
XCH,2023-03-08,36.0196,37.0078,35.1082,35.2186
XCH,2023-03-09,35.0979,35.961,33.9522,35.2632
XCH,2023-03-10,35.2035,35.6914,33.1474,35.3199
XCH,2023-03-11,35.3167,36.7326,34.5992,36.1495
XCH,2023-03-12,36.2556,38.6476,35.8362,37.8513
XCH,2023-03-13,37.9078,39.6532,36.7587,39.0954
XCH,2023-03-14,38.883,40.5935,37.7821,39.1749
XCH,2023-03-15,39.2109,39.3373,36.1991,37.1454
XCH,2023-03-16,37.1048,37.6999,36.5712,37.6825
XCH,2023-03-17,37.7122,39.6469,37.4393,39.3577
XCH,2023-03-18,39.4376,40.1622,38.1243,38.1638
XCH,2023-03-19,38.2039,39.8615,37.6578,39.1868
XCH,2023-03-20,39.2378,39.52,37.2231,37.9082
XCH,2023-03-21,37.9279,39.0449,37.0886,38.7733
XCH,2023-03-22,38.8034,38.9893,36.6961,37.7431
XCH,2023-03-23,37.7955,38.6448,37.0917,38.35
XCH,2023-03-24,38.4005,38.5223,36.7096,37.4686
XCH,2023-03-25,37.4423,38.4781,37.4222,37.7762
XCH,2023-03-26,37.7666,38.6536,37.5541,38.6036
XCH,2023-03-27,38.6136,38.8427,36.974,37.3776
XCH,2023-03-28,37.3579,38.2303,36.3913,38.0545
XCH,2023-03-29,38.0148,38.8227,37.6039,38.7374
XCH,2023-03-30,38.8016,39.1043,37.9029,38.8809
XCH,2023-03-31,38.9205,39.4603,38.173,39.0282
XCH,2023-04-01,38.9848,39.2647,37.9391,38.5943
XCH,2023-04-02,38.5342,38.6162,37.9562,38.1436
XCH,2023-04-03,38.1637,38.4215,37.4138,37.994
XCH,2023-04-04,37.9452,38.3369,37.8259,38.2495
XCH,2023-04-05,38.2395,38.5847,37.9359,38.4038
XCH,2023-04-06,38.4142,38.4142,37.5688,38.0129
XCH,2023-04-07,37.9837,38.1187,37.2682,37.9881
XCH,2023-04-08,37.9481,39.2743,37.7185,38.605
XCH,2023-04-09,38.5154,38.5831,37.888,38.3222
XCH,2023-04-10,38.3768,38.3946,37.4999,38.1902
XCH,2023-04-11,38.1409,38.7344,38.0881,38.6082
XCH,2023-04-12,38.6182,40.0124,37.8174,39.741
XCH,2023-04-13,39.751,40.0096,39.0883,39.8382
XCH,2023-04-14,39.7761,48.8771,39.6592,47.5494
XCH,2023-04-15,47.3583,47.4579,45.2925,46.4217
XCH,2023-04-16,46.2812,46.5714,44.4524,45.2917
XCH,2023-04-17,45.3508,45.4613,42.649,43.8789
XCH,2023-04-18,43.8054,44.7548,43.115,43.7383
XCH,2023-04-19,43.6983,44.1019,41.6229,42.7435
XCH,2023-04-20,42.653,43.006,41.1104,41.7058
XCH,2023-04-21,41.6929,42.4557,40.426,40.8555
XCH,2023-04-22,40.7651,43.0326,39.9404,42.4943
XCH,2023-04-23,42.4838,42.6943,41.159,41.6021
XCH,2023-04-24,41.5808,42.0275,40.9012,40.9608
XCH,2023-04-25,40.9712,41.8959,39.8624,41.7596
XCH,2023-04-26,41.8696,42.2547,39.8088,41.1444
