ticker,date,open,high,low,close
SKL,2022-06-07,0.0700704,0.0746128,0.064607,0.073065
SKL,2022-06-08,0.0734632,0.0742422,0.0669728,0.0711737
SKL,2022-06-09,0.0712806,0.0760679,0.0681835,0.0732504
SKL,2022-06-10,0.0732467,0.0748311,0.0647553,0.0665307
SKL,2022-06-11,0.0665307,0.066814,0.0560974,0.0586447
SKL,2022-06-12,0.0586467,0.0588274,0.0521633,0.0548405
SKL,2022-06-13,0.0547126,0.0547126,0.0440131,0.0496699
SKL,2022-06-14,0.0497303,0.0641613,0.0460613,0.0564442
SKL,2022-06-15,0.0565332,0.0615568,0.0517007,0.0585351
SKL,2022-06-16,0.058593,0.0603924,0.0529154,0.0543552
SKL,2022-06-17,0.0518039,0.0548341,0.0513032,0.052421
SKL,2022-06-18,0.0523701,0.0530078,0.0442313,0.0469249
SKL,2022-06-19,0.0469284,0.0520025,0.0457743,0.0505382
SKL,2022-06-20,0.0505152,0.0535664,0.0486217,0.0506093
SKL,2022-06-21,0.0505883,0.0573024,0.049957,0.0540025
SKL,2022-06-22,0.0540525,0.0560619,0.0503196,0.0513526
SKL,2022-06-23,0.0514613,0.057902,0.0504025,0.0555634
SKL,2022-06-24,0.0555734,0.0601616,0.0553856,0.05816
SKL,2022-06-25,0.0581618,0.0607039,0.0545354,0.0578825
SKL,2022-06-26,0.0579174,0.0612577,0.056558,0.0586212
SKL,2022-06-27,0.0584155,0.0604607,0.0550159,0.0564048
SKL,2022-06-28,0.0564493,0.0576075,0.0536717,0.05442
SKL,2022-06-29,0.0544224,0.0544224,0.050309,0.0513668
SKL,2022-06-30,0.0513633,0.0513633,0.0450389,0.0452227
SKL,2022-07-01,0.0453375,0.0488,0.0437,0.046
SKL,2022-07-02,0.0461,0.0462,0.0446,0.0452
SKL,2022-07-05,0.0459764,0.0474687,0.0442019,0.04725
SKL,2022-07-06,0.047252,0.0478433,0.0456288,0.0468864
SKL,2022-07-07,0.0472,0.0504217,0.0468,0.0502
SKL,2022-07-08,0.0498701,0.0504646,0.0469671,0.0475714
SKL,2022-07-09,0.0474175,0.0513542,0.0472289,0.050032
SKL,2022-07-10,0.0500399,0.0503897,0.0459494,0.0468998
SKL,2022-07-11,0.0468609,0.0468629,0.0443365,0.0449016
SKL,2022-07-12,0.0448686,0.0448686,0.042162,0.0424275
SKL,2022-07-13,0.0423853,0.0434965,0.0391219,0.0411548
SKL,2022-07-14,0.0416864,0.0448591,0.0413189,0.0436958
SKL,2022-07-15,0.0436458,0.0527034,0.0435089,0.0497171
SKL,2022-07-16,0.0497451,0.0524855,0.0477537,0.0511467
SKL,2022-07-17,0.0515367,0.0541795,0.0494686,0.0512277
SKL,2022-07-18,0.0510052,0.0560297,0.0501509,0.0527059
SKL,2022-07-19,0.0528621,0.0578737,0.0527743,0.0566681
SKL,2022-07-20,0.057125,0.0613759,0.0535778,0.0546127
SKL,2022-07-21,0.0546463,0.0559392,0.0516836,0.0555329
SKL,2022-07-22,0.0555383,0.0586509,0.0526695,0.0533937
SKL,2022-07-23,0.053382,0.0558848,0.0515571,0.052546
SKL,2022-07-24,0.0525413,0.0546272,0.0523408,0.0540053
SKL,2022-07-25,0.0539833,0.0542769,0.0490264,0.049779
SKL,2022-07-26,0.049776,0.0497765,0.0449541,0.0453208
SKL,2022-07-27,0.0453153,0.0520269,0.0451868,0.0512773
SKL,2022-07-28,0.0512873,0.0557097,0.0508162,0.054771
SKL,2022-07-29,0.054796,0.0576762,0.0537813,0.0568373
SKL,2022-07-30,0.056045,0.0624366,0.0555788,0.0597363
SKL,2022-07-31,0.0597329,0.0618017,0.0580986,0.06091
SKL,2022-08-01,0.0611557,0.0635466,0.0583477,0.0610823
SKL,2022-08-02,0.0606352,0.0618401,0.0562839,0.05888
SKL,2022-08-03,0.058681,0.0609665,0.056013,0.0602971
SKL,2022-08-04,0.0604689,0.0669287,0.0583258,0.0632995
SKL,2022-08-05,0.0625189,0.0671864,0.0617606,0.0671858
SKL,2022-08-06,0.0667377,0.0672284,0.0645073,0.0657875
SKL,2022-08-07,0.0657875,0.0663599,0.0634953,0.0651437
SKL,2022-08-08,0.0658055,0.0697436,0.0641413,0.0673471
SKL,2022-08-09,0.0673181,0.0734237,0.0623646,0.0640398
SKL,2022-08-10,0.0640398,0.0687389,0.0631019,0.0680597
SKL,2022-08-11,0.0680597,0.0786784,0.0676289,0.0753924
SKL,2022-08-12,0.07443,0.0772956,0.0705382,0.0724073
SKL,2022-08-13,0.0724066,0.0738297,0.0705136,0.0714589
SKL,2022-08-14,0.0715299,0.0723633,0.065413,0.0670798
SKL,2022-08-15,0.0673539,0.0696542,0.0654022,0.0663139
SKL,2022-08-16,0.0662736,0.0667097,0.0637735,0.0643348
SKL,2022-08-17,0.0644168,0.0669454,0.0593324,0.0603902
SKL,2022-08-18,0.0594168,0.0610026,0.0570734,0.0576006
SKL,2022-08-19,0.0576058,0.0576918,0.049934,0.0511301
SKL,2022-08-20,0.0511266,0.0525332,0.0482666,0.0492175
SKL,2022-08-21,0.049228,0.0518944,0.049228,0.051612
SKL,2022-08-22,0.051629,0.051981,0.0483881,0.050258
SKL,2022-08-23,0.0502595,0.0519181,0.049563,0.051266
SKL,2022-08-24,0.051273,0.0536627,0.0504385,0.0533198
SKL,2022-08-25,0.0532958,0.0579853,0.0517876,0.0534326
SKL,2022-08-26,0.0534326,0.0537618,0.048408,0.0490019
SKL,2022-08-27,0.0490159,0.0491989,0.0465019,0.0471804
SKL,2022-08-28,0.0472639,0.047924,0.0466227,0.0470505
SKL,2022-08-29,0.047036,0.0486074,0.0448828,0.0483454
SKL,2022-08-30,0.0483239,0.0504935,0.0468291,0.0486664
SKL,2022-08-31,0.0486659,0.050715,0.048185,0.0491915
SKL,2022-09-01,0.049183,0.0494715,0.0465652,0.0474842
SKL,2022-09-02,0.0484731,0.050026,0.0475238,0.0478782
SKL,2022-09-03,0.0478967,0.0487959,0.047891,0.048331
SKL,2022-09-04,0.0483358,0.050913,0.0480528,0.050272
SKL,2022-09-05,0.050311,0.0525073,0.048487,0.0491179
SKL,2022-09-06,0.0491119,0.0517902,0.045273,0.045791
SKL,2022-09-07,0.045791,0.0474568,0.04496,0.0473943
SKL,2022-09-08,0.0476783,0.049511,0.0462845,0.0480802
SKL,2022-09-09,0.0480802,0.052033,0.0480026,0.0511884
SKL,2022-09-10,0.0511919,0.0532374,0.0502316,0.0506756
SKL,2022-09-11,0.0506911,0.0520177,0.0490248,0.0492798
SKL,2022-09-12,0.0492808,0.0517098,0.0479235,0.0491038
SKL,2022-09-13,0.0490597,0.0494679,0.0439114,0.0445569
SKL,2022-09-14,0.0445405,0.0447999,0.041922,0.0430062
SKL,2022-09-15,0.0429457,0.043181,0.0406734,0.0412903
SKL,2022-09-16,0.0412283,0.0414191,0.0400048,0.0410579
SKL,2022-09-17,0.0410579,0.042184,0.0408089,0.041947
SKL,2022-09-18,0.041966,0.042595,0.0343486,0.037311
SKL,2022-09-19,0.0372573,0.039946,0.0360054,0.0390909
SKL,2022-09-20,0.0391789,0.0395149,0.0370284,0.0375988
SKL,2022-09-21,0.037211,0.039857,0.036316,0.036573
SKL,2022-09-22,0.036571,0.038892,0.036241,0.038412
SKL,2022-09-23,0.038402,0.039962,0.0372803,0.0383452
SKL,2022-09-24,0.0384597,0.0393994,0.0381262,0.0384681
SKL,2022-09-25,0.038432,0.038621,0.037191,0.037191
SKL,2022-09-26,0.0371,0.038758,0.036711,0.038178
SKL,2022-09-27,0.038178,0.042893,0.0380782,0.0383692
SKL,2022-09-28,0.038373,0.039823,0.0370629,0.039268
SKL,2022-09-29,0.03964,0.03964,0.038109,0.0390219
SKL,2022-09-30,0.039018,0.040231,0.0387301,0.038901
SKL,2022-10-01,0.0388749,0.039625,0.038498,0.038891
SKL,2022-10-02,0.038902,0.0392159,0.037361,0.038444
SKL,2022-10-03,0.038453,0.0389309,0.037181,0.0388269
SKL,2022-10-04,0.0388129,0.0404891,0.0387457,0.039871
SKL,2022-10-05,0.0396649,0.0398439,0.0382088,0.0388988
SKL,2022-10-06,0.0388998,0.0398992,0.0387142,0.0387716
SKL,2022-10-07,0.0387686,0.0390371,0.0378998,0.0385874
SKL,2022-10-08,0.0385759,0.0388661,0.0380265,0.0380519
SKL,2022-10-09,0.0380879,0.0387287,0.0380118,0.0385857
SKL,2022-10-10,0.0385959,0.0391899,0.0376378,0.0379342
SKL,2022-10-11,0.03794,0.038005,0.0356244,0.0362214
SKL,2022-10-12,0.0362277,0.0366759,0.0357073,0.0359281
SKL,2022-10-13,0.0358831,0.0359424,0.0320364,0.0347098
SKL,2022-10-14,0.0347318,0.0356609,0.0333557,0.033381
SKL,2022-10-15,0.033499,0.0343041,0.0333627,0.0341507
SKL,2022-10-16,0.03415,0.0356494,0.033842,0.0351414
SKL,2022-10-17,0.0351518,0.0363635,0.034907,0.0361567
SKL,2022-10-18,0.036157,0.0366108,0.034325,0.0347431
SKL,2022-10-19,0.0347075,0.034904,0.0335977,0.033742
SKL,2022-10-20,0.0337317,0.0338153,0.0323044,0.0326717
SKL,2022-10-21,0.0326897,0.0331717,0.0312194,0.0330176
SKL,2022-10-22,0.0330176,0.0335113,0.0327906,0.033226
SKL,2022-10-23,0.033234,0.0339944,0.0326583,0.0338764
SKL,2022-10-24,0.0339134,0.0345408,0.033081,0.0335043
SKL,2022-10-25,0.0335043,0.0350596,0.0329323,0.034242
SKL,2022-10-26,0.0344117,0.0357705,0.0341119,0.0355119
SKL,2022-10-27,0.0355189,0.0387919,0.0352485,0.0365892
SKL,2022-10-28,0.0366002,0.0381076,0.0352818,0.0377839
SKL,2022-10-29,0.0377776,0.0392919,0.0374809,0.0378227
SKL,2022-10-30,0.0379161,0.0396875,0.0369924,0.0374835
SKL,2022-10-31,0.0374679,0.038403,0.0368437,0.0375277
SKL,2022-11-01,0.0375277,0.038297,0.0364128,0.0366653
SKL,2022-11-02,0.0366633,0.0370995,0.0346633,0.0351322
SKL,2022-11-03,0.0350949,0.0444818,0.0350792,0.0403556
SKL,2022-11-04,0.040287,0.043188,0.0394092,0.0429534
SKL,2022-11-05,0.0429334,0.0447093,0.041935,0.0431462
SKL,2022-11-06,0.0431562,0.0435343,0.040177,0.0403812
SKL,2022-11-07,0.0403858,0.0411713,0.0389207,0.0395377
SKL,2022-11-08,0.0396089,0.040108,0.0296855,0.033098
SKL,2022-11-09,0.033098,0.0338764,0.0243916,0.0249574
SKL,2022-11-10,0.0251444,0.0311392,0.0244623,0.0291336
SKL,2022-11-11,0.0291568,0.0327453,0.026133,0.0279047
SKL,2022-11-12,0.0279095,0.0286888,0.0256747,0.026624
SKL,2022-11-13,0.026597,0.0282446,0.0255152,0.02781
SKL,2022-11-14,0.027818,0.0302457,0.0260858,0.0282905
SKL,2022-11-15,0.0283031,0.0302028,0.0281537,0.0288072
SKL,2022-11-16,0.0287978,0.0294109,0.0276475,0.028255
SKL,2022-11-17,0.0280289,0.028789,0.02633,0.0264893
SKL,2022-11-18,0.0264863,0.0270325,0.0258168,0.0260487
SKL,2022-11-19,0.026049,0.0262021,0.025594,0.0260399
SKL,2022-11-20,0.0260379,0.0265056,0.0245175,0.0247226
SKL,2022-11-21,0.0247593,0.0247942,0.0237662,0.0242519
SKL,2022-11-22,0.0242519,0.0251612,0.0235287,0.0251373
SKL,2022-11-23,0.0251323,0.0261713,0.0250059,0.0257756
SKL,2022-11-24,0.0257759,0.0274005,0.0257217,0.0260431
SKL,2022-11-25,0.0260418,0.0263478,0.0253192,0.0262803
SKL,2022-11-26,0.0262956,0.0271899,0.0261798,0.0264367
SKL,2022-11-27,0.0264444,0.0272995,0.0262398,0.0267968
SKL,2022-11-28,0.0267933,0.0269043,0.0251132,0.0265259
SKL,2022-11-29,0.0265259,0.0275965,0.026232,0.027047
SKL,2022-11-30,0.027057,0.0281174,0.0266767,0.0278384
SKL,2022-12-01,0.0278571,0.0280388,0.0270862,0.0274066
SKL,2022-12-02,0.0273586,0.0281967,0.0269882,0.0281967
SKL,2022-12-03,0.0282207,0.0284293,0.0270617,0.0271367
SKL,2022-12-04,0.0271244,0.0276415,0.0269424,0.0275248
SKL,2022-12-05,0.0275288,0.0281498,0.02677,0.0270118
SKL,2022-12-06,0.0270067,0.0278754,0.0269655,0.0273185
SKL,2022-12-07,0.027319,0.0275144,0.0258073,0.025915
SKL,2022-12-08,0.025928,0.0260058,0.0249435,0.0256908
SKL,2022-12-09,0.0256958,0.0264041,0.025436,0.0256578
SKL,2022-12-10,0.0256686,0.0272477,0.0256303,0.0258915
SKL,2022-12-11,0.0259245,0.0263613,0.0255996,0.0256316
SKL,2022-12-12,0.0256441,0.0258146,0.0241879,0.0246262
SKL,2022-12-13,0.0246269,0.0248025,0.0231863,0.0245771
SKL,2022-12-14,0.0245881,0.0252619,0.0239672,0.0244547
SKL,2022-12-15,0.0244587,0.0246215,0.0237194,0.0237824
SKL,2022-12-16,0.0237784,0.0239594,0.0208601,0.0216942
SKL,2022-12-17,0.0217272,0.0217942,0.0205755,0.0215848
SKL,2022-12-18,0.021587,0.0218071,0.0215236,0.0216548
SKL,2022-12-19,0.021674,0.022199,0.020321,0.020576
SKL,2022-12-20,0.0205788,0.0221338,0.0205046,0.0220319
SKL,2022-12-21,0.0220331,0.0221227,0.0212318,0.0213469
SKL,2022-12-22,0.0213691,0.022128,0.0212989,0.0219953
SKL,2022-12-23,0.0220013,0.0223695,0.0219349,0.0221606
SKL,2022-12-24,0.0221648,0.02246,0.022049,0.0223167
SKL,2022-12-25,0.0223224,0.0225316,0.0218658,0.0221041
SKL,2022-12-26,0.0221058,0.0225487,0.022091,0.0224335
SKL,2022-12-27,0.0224367,0.0228613,0.021973,0.0220334
SKL,2022-12-28,0.0220214,0.0222981,0.0211779,0.0212405
SKL,2022-12-29,0.0212128,0.0215076,0.0204236,0.0206509
SKL,2022-12-30,0.0206609,0.0207672,0.0197021,0.019924
SKL,2022-12-31,0.0199138,0.0200912,0.019582,0.0198491
SKL,2023-01-01,0.0198571,0.020436,0.0197089,0.0203774
SKL,2023-01-02,0.0203824,0.0212807,0.0200244,0.0210315
SKL,2023-01-03,0.0210453,0.021326,0.0207615,0.0211847
SKL,2023-01-04,0.0211779,0.0224556,0.0211777,0.0219737
SKL,2023-01-05,0.0219647,0.022447,0.0219368,0.0222322
SKL,2023-01-06,0.0222863,0.022732,0.0215818,0.022732
SKL,2023-01-07,0.0227317,0.0229781,0.02254,0.0225766
SKL,2023-01-08,0.0225766,0.0237792,0.0224144,0.0237042
SKL,2023-01-09,0.0237173,0.0257512,0.0237142,0.0250337
SKL,2023-01-10,0.0249848,0.0254617,0.0242748,0.0252475
SKL,2023-01-11,0.02526,0.0254128,0.0240484,0.0251035
SKL,2023-01-12,0.025125,0.026532,0.0246748,0.0262686
SKL,2023-01-13,0.0262686,0.027499,0.0259487,0.0269574
SKL,2023-01-14,0.0269874,0.0297678,0.0269048,0.0282624
SKL,2023-01-15,0.0288289,0.0290935,0.0277552,0.0283422
SKL,2023-01-16,0.0283848,0.0297316,0.0278271,0.0288246
SKL,2023-01-17,0.0288322,0.0300661,0.0284697,0.0295803
SKL,2023-01-18,0.0295803,0.0304084,0.0270307,0.0272566
SKL,2023-01-19,0.0272394,0.0275732,0.0263856,0.0272929
SKL,2023-01-20,0.0272939,0.0342665,0.0271027,0.033594
SKL,2023-01-21,0.033607,0.038502,0.0327528,0.0340668
SKL,2023-01-22,0.0340631,0.0359187,0.0335997,0.0345159
SKL,2023-01-23,0.0345319,0.0362637,0.0341102,0.0355757
SKL,2023-01-24,0.0355773,0.0375246,0.0348446,0.0355861
SKL,2023-01-25,0.0355981,0.0361418,0.0331457,0.0344555
SKL,2023-01-26,0.0344469,0.0387207,0.0341822,0.036736
SKL,2023-01-27,0.0367273,0.0374582,0.0355918,0.036471
SKL,2023-01-28,0.0365518,0.0371897,0.0356189,0.0357772
SKL,2023-01-29,0.0357772,0.0368594,0.0351021,0.0364425
SKL,2023-01-30,0.0363908,0.0388247,0.0332327,0.0342024
SKL,2023-01-31,0.0342021,0.0350178,0.033417,0.0346835
SKL,2023-02-01,0.0346738,0.0375134,0.0328203,0.0373562
SKL,2023-02-02,0.0373132,0.040235,0.0368806,0.0380846
SKL,2023-02-03,0.0380756,0.0394371,0.0369091,0.0389947
SKL,2023-02-04,0.0390071,0.0410487,0.0389711,0.0400152
SKL,2023-02-05,0.0400152,0.0409028,0.0373317,0.0383106
SKL,2023-02-06,0.0383436,0.0386971,0.0366637,0.0375465
SKL,2023-02-07,0.0375355,0.0466544,0.0370397,0.0444801
SKL,2023-02-08,0.0444577,0.0445462,0.040175,0.0414743
SKL,2023-02-09,0.0414273,0.0452515,0.0382778,0.0385979
SKL,2023-02-10,0.0386009,0.069538,0.0380828,0.0576036
SKL,2023-02-11,0.057654,0.0672781,0.054364,0.055913
SKL,2023-02-12,0.0559096,0.0616635,0.0536517,0.0544884
SKL,2023-02-13,0.0561557,0.0569633,0.0486697,0.0489024
SKL,2023-02-14,0.0488834,0.0534602,0.04782,0.0516046
SKL,2023-02-15,0.0515986,0.0588806,0.0502496,0.0575114
SKL,2023-02-16,0.0575114,0.0606515,0.0535497,0.0536382
SKL,2023-02-17,0.0536512,0.0548147,0.0511711,0.0541094
SKL,2023-02-18,0.0541371,0.064811,0.0533182,0.0595755
SKL,2023-02-19,0.0595615,0.0640252,0.0585071,0.0598248
SKL,2023-02-20,0.0598062,0.0656443,0.0561713,0.0604754
SKL,2023-02-21,0.0605964,0.0614064,0.0551615,0.0561901
SKL,2023-02-22,0.0561625,0.0574015,0.0518008,0.0540007
SKL,2023-02-23,0.05402,0.0556201,0.0512336,0.0518073
SKL,2023-02-24,0.0518073,0.0529962,0.0468145,0.0474761
SKL,2023-02-25,0.0474225,0.0492109,0.045903,0.0475373
SKL,2023-02-26,0.0476919,0.050005,0.0475393,0.0491809
SKL,2023-02-27,0.049274,0.05057,0.0475947,0.0489084
SKL,2023-02-28,0.0490185,0.0501705,0.0463783,0.0472324
SKL,2023-03-01,0.047227,0.050493,0.0468696,0.0487653
SKL,2023-03-02,0.0487438,0.0489789,0.0454942,0.0472212
SKL,2023-03-03,0.0472108,0.0472298,0.0412773,0.043159
SKL,2023-03-04,0.043109,0.0442902,0.039727,0.0403548
SKL,2023-03-05,0.0403432,0.0422035,0.0401942,0.0416056
SKL,2023-03-06,0.041611,0.0427519,0.0400146,0.0423695
SKL,2023-03-07,0.0423455,0.0436741,0.0392325,0.040494
SKL,2023-03-08,0.040494,0.0409356,0.0377925,0.0379235
SKL,2023-03-09,0.0380142,0.0404345,0.0347827,0.0350972
SKL,2023-03-10,0.0350935,0.0372911,0.0337696,0.0369056
SKL,2023-03-11,0.0369119,0.0386293,0.0336952,0.0350452
SKL,2023-03-12,0.035084,0.0393785,0.0349733,0.039183
SKL,2023-03-13,0.0389164,0.0428386,0.0384036,0.0428163
SKL,2023-03-14,0.0426003,0.0470287,0.0414832,0.0447592
SKL,2023-03-15,0.0447362,0.0463152,0.0401698,0.0406239
SKL,2023-03-16,0.0406119,0.0424262,0.0404172,0.0412463
SKL,2023-03-17,0.0412496,0.0437748,0.0405852,0.0437554
SKL,2023-03-18,0.0437875,0.0465469,0.0426414,0.0431581
SKL,2023-03-19,0.0431541,0.045634,0.0423071,0.0447161
SKL,2023-03-20,0.0447021,0.0453873,0.0392886,0.0394906
SKL,2023-03-21,0.0395067,0.0416803,0.0382118,0.0408052
SKL,2023-03-22,0.0408248,0.041403,0.037017,0.0379818
SKL,2023-03-23,0.0379818,0.040593,0.0378306,0.0397369
SKL,2023-03-24,0.0396994,0.0445307,0.0392156,0.0415242
SKL,2023-03-25,0.04148,0.0433615,0.0391262,0.0393431
SKL,2023-03-26,0.0393591,0.0407286,0.0386631,0.039873
SKL,2023-03-27,0.0398938,0.0406513,0.0366043,0.0372805
SKL,2023-03-28,0.0372825,0.0385514,0.0366694,0.0379938
SKL,2023-03-29,0.0379628,0.0417034,0.0379604,0.0413334
SKL,2023-03-30,0.0413514,0.0419236,0.0388878,0.0396741
SKL,2023-03-31,0.0396937,0.041276,0.0388537,0.0408082
SKL,2023-04-01,0.0408266,0.0417547,0.0404745,0.0409772
SKL,2023-04-02,0.0409892,0.0417925,0.0387013,0.0390692
SKL,2023-04-03,0.0390772,0.0402694,0.0378897,0.0392877
SKL,2023-04-04,0.0392667,0.0429596,0.0388785,0.0422575
SKL,2023-04-05,0.0423852,0.0434086,0.0413289,0.0414189
SKL,2023-04-06,0.0413593,0.0418164,0.0401605,0.0412584
SKL,2023-04-07,0.0412204,0.0413978,0.0397609,0.0407651
SKL,2023-04-08,0.0407852,0.0414871,0.0403332,0.0405982
SKL,2023-04-09,0.0405318,0.0419111,0.0398781,0.0418941
SKL,2023-04-10,0.0419433,0.0431348,0.0406935,0.0428317
SKL,2023-04-11,0.0428477,0.0434144,0.0418236,0.041919
SKL,2023-04-12,0.0419155,0.0425523,0.0396391,0.0415284
SKL,2023-04-13,0.0414983,0.044272,0.0413269,0.0436669
SKL,2023-04-14,0.0436569,0.045766,0.0431752,0.044666
SKL,2023-04-15,0.044672,0.0454359,0.0438536,0.0439545
SKL,2023-04-16,0.0439811,0.054277,0.0435131,0.0520654
SKL,2023-04-17,0.052265,0.0523811,0.0456435,0.0482024
SKL,2023-04-18,0.0482404,0.0488919,0.0468454,0.0479021
SKL,2023-04-19,0.0479012,0.0496414,0.0427152,0.0436576
SKL,2023-04-20,0.0436946,0.0444511,0.0406151,0.0406451
SKL,2023-04-21,0.0406448,0.0414468,0.0382047,0.0386991
SKL,2023-04-22,0.0386407,0.0394814,0.0381353,0.0391605
SKL,2023-04-23,0.0391605,0.0396958,0.0377826,0.0382399
SKL,2023-04-24,0.0382729,0.0400816,0.038225,0.0390228
SKL,2023-04-25,0.0390132,0.0402503,0.0375704,0.0402273
SKL,2023-04-26,0.0402773,0.0419203,0.0374652,0.0389301
