ticker,date,open,high,low,close
YFI,2020-11-05,8581.43,9941.42,7472.39,8489.66
YFI,2020-11-06,8489.66,11931.7,8424.96,11814.7
YFI,2020-11-07,11814.7,17146.6,11814.7,14330.3
YFI,2020-11-08,14330.3,15977.4,13429.6,15121.7
YFI,2020-11-09,15121.7,15637.9,13891.7,15004.2
YFI,2020-11-10,15004.2,18877.8,14575.6,18262.9
YFI,2020-11-11,18262.9,19276.5,15710.4,16661.9
YFI,2020-11-12,16661.9,17163.6,14920.0,15442.9
YFI,2020-11-13,15442.9,18404.3,15153.0,17844.0
YFI,2020-11-14,17844.0,17880.4,16084.8,17147.4
YFI,2020-11-15,17147.4,18407.5,16543.9,17592.7
YFI,2020-11-16,17592.7,19096.3,16948.8,18506.7
YFI,2020-11-17,18506.7,24814.5,18445.1,23902.8
YFI,2020-11-18,23902.8,26089.2,20936.0,25379.7
YFI,2020-11-19,25379.7,29688.4,24229.2,27829.3
YFI,2020-11-20,27829.3,29874.3,25665.3,26501.0
YFI,2020-11-21,26501.0,27710.4,23401.5,24364.4
YFI,2020-11-22,24364.4,27111.2,21416.4,24428.2
YFI,2020-11-23,24428.2,26311.7,23216.8,25180.6
YFI,2020-11-24,25180.6,26353.7,23392.4,24746.8
YFI,2020-11-25,24746.8,24856.8,21570.4,22345.8
YFI,2020-11-26,22345.8,23388.6,18305.4,23379.4
YFI,2020-11-27,23379.4,25554.0,22266.9,23480.2
YFI,2020-11-28,23480.2,24444.5,22583.7,23398.0
YFI,2020-11-29,23398.0,24964.6,22930.3,24636.0
YFI,2020-11-30,24636.0,26889.0,24596.1,26452.7
YFI,2020-12-01,26452.7,28289.4,24566.5,25689.3
YFI,2020-12-02,25689.3,31773.4,25390.3,30370.1
YFI,2020-12-03,30370.1,31322.3,28497.1,29675.2
YFI,2020-12-04,29675.2,30558.1,26145.3,26485.3
YFI,2020-12-05,26485.3,29577.4,26270.9,29382.6
YFI,2020-12-06,29382.6,29530.6,27900.0,28803.0
YFI,2020-12-07,28803.0,29420.2,27951.9,28514.1
YFI,2020-12-08,28514.1,28548.4,24923.8,25463.4
YFI,2020-12-09,25463.4,26271.9,23601.3,25599.9
YFI,2020-12-10,25599.9,25833.9,23830.2,23967.4
YFI,2020-12-11,23967.4,24143.7,22065.7,23356.2
YFI,2020-12-12,23356.2,25800.0,23356.2,25377.7
YFI,2020-12-13,25377.7,27186.5,25346.6,26391.0
YFI,2020-12-14,26391.0,26391.0,25030.7,25836.4
YFI,2020-12-15,25836.4,26485.5,24634.9,24833.2
YFI,2020-12-16,24833.2,27700.6,24191.9,26995.6
YFI,2020-12-17,26995.6,28072.9,25846.7,26680.1
YFI,2020-12-18,26680.1,28664.6,26006.6,27908.3
YFI,2020-12-19,27908.3,28853.6,27283.8,27642.3
YFI,2020-12-20,27642.3,27642.3,25505.4,26151.4
YFI,2020-12-21,26151.4,27032.6,24157.3,24641.5
YFI,2020-12-22,24641.5,25283.1,22608.6,24911.5
YFI,2020-12-23,24911.5,25488.7,18538.3,20146.1
YFI,2020-12-24,20146.1,24037.2,19260.8,24004.6
YFI,2020-12-25,24004.6,25127.2,22672.8,23646.9
YFI,2020-12-26,23646.9,23832.0,21879.1,22517.3
YFI,2020-12-27,22517.3,24961.9,21621.6,22762.5
YFI,2020-12-28,22762.5,24459.6,22519.3,22773.4
YFI,2020-12-29,22773.4,23120.7,21097.8,22142.6
YFI,2020-12-30,22142.6,22724.8,21426.1,21787.7
YFI,2020-12-31,21787.7,23562.4,21156.2,22736.7
YFI,2021-01-01,22736.7,23497.0,21593.5,21899.9
YFI,2021-01-02,21899.9,22326.8,21298.4,21488.7
YFI,2021-01-03,21488.7,24897.8,20420.8,23927.1
YFI,2021-01-04,23927.1,26761.7,22072.2,23383.5
YFI,2021-01-05,23383.5,24955.8,22107.7,23801.8
YFI,2021-01-06,23801.8,25507.5,22709.9,24763.4
YFI,2021-01-07,24763.4,37145.6,24120.4,32968.1
YFI,2021-01-08,32968.1,38484.1,25683.8,34883.8
YFI,2021-01-09,34883.8,39954.0,33618.8,35893.1
YFI,2021-01-10,35893.1,38186.2,31220.5,33986.6
YFI,2021-01-11,33986.6,34067.7,25586.9,30125.3
YFI,2021-01-12,30125.3,32281.2,28230.1,29813.5
YFI,2021-01-13,29813.5,33844.7,28337.3,33570.2
YFI,2021-01-14,33570.2,34177.8,31264.2,32851.7
YFI,2021-01-15,32851.7,33630.9,28543.9,30202.0
YFI,2021-01-16,30202.0,35156.1,30201.6,33791.8
YFI,2021-01-17,33791.8,36785.2,32323.7,34582.2
YFI,2021-01-18,34582.2,40254.5,34564.6,38015.0
YFI,2021-01-19,38015.0,38445.7,33819.2,34425.7
YFI,2021-01-20,34425.7,35470.8,31324.3,34067.3
YFI,2021-01-21,34067.3,34218.1,26650.2,27875.7
YFI,2021-01-22,27875.7,32023.4,26139.6,30777.9
YFI,2021-01-23,30777.9,31532.4,29663.2,30586.0
YFI,2021-01-24,30586.0,33017.5,30312.7,32236.0
YFI,2021-01-25,32236.0,33181.8,29285.2,29336.9
YFI,2021-01-26,29336.9,30711.0,28490.8,30304.1
YFI,2021-01-27,30304.1,30395.3,27090.9,27745.4
YFI,2021-01-28,27745.4,30755.9,27400.5,29724.2
YFI,2021-01-29,29724.2,31820.2,28501.5,29972.3
YFI,2021-01-30,29972.3,32299.4,28552.0,31209.2
YFI,2021-01-31,31209.2,33533.7,29526.3,30164.3
YFI,2021-02-01,30164.3,31186.7,29285.6,31170.2
YFI,2021-02-02,31170.2,32592.8,30469.0,31758.7
YFI,2021-02-03,31758.7,34698.1,31727.0,34115.5
YFI,2021-02-04,34115.5,34974.1,29788.0,31153.9
YFI,2021-02-05,31153.9,34003.2,30433.8,32452.9
YFI,2021-02-06,32452.9,33287.2,30684.4,31603.8
YFI,2021-02-07,31603.8,31948.3,29250.6,30907.5
YFI,2021-02-08,30907.5,33721.2,30319.4,32530.5
YFI,2021-02-09,32530.5,35678.1,31610.4,35239.1
YFI,2021-02-10,35239.1,39202.3,33107.6,36406.3
YFI,2021-02-11,36406.3,45815.5,34930.1,43824.2
YFI,2021-02-12,43824.2,52658.9,43783.5,47117.4
YFI,2021-02-13,47117.4,48827.1,43548.9,47206.9
YFI,2021-02-14,47206.9,47507.2,42947.4,43413.5
YFI,2021-02-15,43413.5,44195.1,38528.8,40298.6
YFI,2021-02-16,40298.6,45477.6,39065.5,42930.0
YFI,2021-02-17,42930.0,44401.8,40025.4,43794.3
YFI,2021-02-18,43794.3,46238.5,42734.6,44299.0
YFI,2021-02-19,44299.0,45578.5,41886.6,44681.6
YFI,2021-02-20,44681.6,47988.5,39772.8,42274.0
YFI,2021-02-21,42274.0,44799.1,41313.9,43081.0
YFI,2021-02-22,43081.0,43178.0,32236.1,39200.0
YFI,2021-02-23,39200.0,39339.7,29082.6,33408.0
YFI,2021-02-24,33408.0,37041.6,31868.0,33806.1
YFI,2021-02-25,33806.1,35564.8,31425.2,31666.3
YFI,2021-02-26,31666.3,33219.5,29851.9,31131.8
YFI,2021-02-27,31131.8,33427.7,30713.1,31436.6
YFI,2021-02-28,31436.6,31636.1,27545.1,30780.0
YFI,2021-03-01,30780.0,34834.1,30675.8,34778.6
YFI,2021-03-02,34778.6,35454.2,32328.7,33253.1
YFI,2021-03-03,33253.1,35762.3,32989.6,33771.4
YFI,2021-03-04,33771.4,34516.8,31522.2,32374.1
YFI,2021-03-05,32374.1,32533.5,30101.2,31965.3
YFI,2021-03-06,31965.3,34186.1,31325.5,34031.9
YFI,2021-03-07,34031.9,39267.4,33868.0,39109.8
YFI,2021-03-08,39109.8,42288.6,37903.1,39784.0
YFI,2021-03-09,39784.0,40354.9,38613.4,38978.2
YFI,2021-03-10,38978.2,39115.6,36407.1,37871.5
YFI,2021-03-11,37871.5,38450.2,36066.0,37933.7
YFI,2021-03-12,37933.7,38179.5,35160.8,35977.5
YFI,2021-03-13,35977.5,38773.9,34919.8,38185.8
YFI,2021-03-14,38185.8,38657.5,35673.6,35847.1
YFI,2021-03-15,35847.1,36600.9,33622.1,34574.5
YFI,2021-03-16,34574.5,35330.7,33186.6,34959.5
YFI,2021-03-17,34959.5,35449.8,33280.2,35082.5
YFI,2021-03-18,35082.5,37516.3,34787.3,35668.9
YFI,2021-03-19,35668.9,36824.4,34727.1,35985.9
YFI,2021-03-20,35985.9,37348.9,34985.0,35080.9
YFI,2021-03-21,35080.9,36008.8,34272.7,35344.3
YFI,2021-03-22,35344.3,35902.9,32943.0,33259.3
YFI,2021-03-23,33259.3,34291.1,32885.5,33757.0
YFI,2021-03-24,33757.0,34705.8,30222.6,30936.1
YFI,2021-03-25,30936.1,32519.0,29816.4,31832.4
YFI,2021-03-26,31832.4,33334.2,31791.9,33194.3
YFI,2021-03-27,33194.3,33382.3,31676.9,32712.6
YFI,2021-03-28,32712.6,33769.9,32005.2,32608.2
YFI,2021-03-29,32608.2,36262.1,32356.3,35384.9
YFI,2021-03-30,35384.9,36812.8,35090.3,35543.4
YFI,2021-03-31,35543.4,36729.3,33870.8,36142.8
YFI,2021-04-01,36142.8,37181.2,35557.9,36558.3
YFI,2021-04-02,36558.3,39968.7,35951.1,39303.2
YFI,2021-04-03,39303.2,39805.8,35814.7,35838.9
YFI,2021-04-04,35838.9,37970.5,35290.0,37557.1
YFI,2021-04-05,37557.1,38883.5,35978.4,38477.0
YFI,2021-04-06,38477.0,42970.7,38477.0,41325.4
YFI,2021-04-07,41325.4,44350.1,38308.0,43949.5
YFI,2021-04-08,43949.5,49013.7,43855.6,47249.5
YFI,2021-04-09,47249.5,48854.2,45152.7,45751.2
YFI,2021-04-10,45751.2,46116.1,43228.2,44569.8
YFI,2021-04-11,44569.8,46892.9,44348.8,45026.1
YFI,2021-04-12,45026.1,45248.9,41657.7,43054.2
YFI,2021-04-13,43054.2,46407.6,41952.9,44772.0
YFI,2021-04-14,44772.0,47947.4,42910.3,47204.0
YFI,2021-04-15,47204.0,53122.3,47046.1,50291.8
YFI,2021-04-16,50291.8,53524.3,45759.8,53072.1
YFI,2021-04-17,53072.1,54420.2,48460.4,48649.2
YFI,2021-04-18,48649.2,53844.3,42247.2,53475.6
YFI,2021-04-19,53475.6,57264.4,45864.2,46794.2
YFI,2021-04-20,46794.2,51159.4,43264.6,48943.8
YFI,2021-04-21,48943.8,50583.1,45040.2,45348.6
YFI,2021-04-22,45348.6,51808.7,44379.7,45382.9
YFI,2021-04-23,45441.3,46297.5,39148.0,43312.5
YFI,2021-04-24,43333.4,43350.4,38892.4,39260.4
YFI,2021-04-25,39260.4,42271.4,37722.8,39804.9
YFI,2021-04-26,39804.9,45470.9,39593.3,45291.8
YFI,2021-04-27,45291.8,49366.5,44203.2,48750.0
YFI,2021-04-28,48750.0,50547.6,47317.9,48093.0
YFI,2021-04-29,48093.0,48470.6,45955.5,46810.6
YFI,2021-04-30,46810.6,49400.9,46125.8,48911.8
YFI,2021-05-01,48911.8,50610.7,48350.2,49805.7
YFI,2021-05-02,49805.7,49900.7,47427.4,48498.1
YFI,2021-05-03,48459.7,54341.7,48459.7,53384.5
YFI,2021-05-04,53384.5,55533.0,49643.3,50289.9
YFI,2021-05-05,50348.5,54895.2,49950.6,54562.2
YFI,2021-05-06,54553.7,57839.6,51255.4,52367.3
YFI,2021-05-07,52458.0,54167.2,50335.2,53386.3
YFI,2021-05-08,53386.3,55360.5,52103.6,54128.4
YFI,2021-05-09,54208.9,54930.6,51814.0,53411.6
YFI,2021-05-10,53397.8,62509.2,50372.4,62104.7
YFI,2021-05-11,62104.7,83060.2,57059.9,82876.0
YFI,2021-05-12,82958.9,95338.7,64783.6,65827.0
YFI,2021-05-13,65827.0,76528.9,60950.9,66092.8
YFI,2021-05-14,66092.8,81869.8,65631.7,77691.5
YFI,2021-05-15,77754.3,79324.3,66175.1,67049.8
YFI,2021-05-16,67049.8,70888.4,59930.6,65295.7
YFI,2021-05-17,65936.6,68932.0,58277.7,64228.8
YFI,2021-05-18,64228.8,77608.1,63722.0,72923.4
YFI,2021-05-19,72923.4,74523.9,35884.1,46029.7
YFI,2021-05-20,46029.7,57374.1,38029.3,51987.6
YFI,2021-05-21,51987.6,54489.5,35983.1,43854.3
YFI,2021-05-22,43854.3,44657.4,37266.9,38501.4
YFI,2021-05-23,38501.4,40126.3,24028.8,32661.1
YFI,2021-05-24,32661.1,52016.4,32056.0,48237.2
YFI,2021-05-25,48237.2,50838.0,42288.9,46870.7
YFI,2021-05-26,46918.9,51633.7,45683.8,50179.2
YFI,2021-05-27,50179.2,50284.6,45011.8,46844.7
YFI,2021-05-28,46844.7,47294.7,39021.6,40860.1
YFI,2021-05-29,40860.1,42896.8,37475.7,39155.0
YFI,2021-05-30,39043.6,43857.1,37346.0,41811.8
YFI,2021-05-31,41811.8,47222.6,40035.1,47081.2
YFI,2021-06-01,47015.0,47718.2,43853.8,45069.9
YFI,2021-06-02,45069.9,46616.7,43803.4,45192.3
YFI,2021-06-03,45192.3,47175.0,44533.2,45882.9
YFI,2021-06-04,45882.9,45998.1,40987.6,42627.6
YFI,2021-06-05,42627.6,44524.9,40763.3,42200.4
YFI,2021-06-06,42200.4,44696.2,41724.0,43030.3
YFI,2021-06-07,43030.3,44280.3,40059.9,40422.8
YFI,2021-06-08,40422.8,41105.4,35954.3,39703.8
YFI,2021-06-09,39703.8,41087.4,37716.4,40483.5
YFI,2021-06-10,40483.5,40616.0,37096.1,37788.4
YFI,2021-06-11,37788.4,38368.7,36048.5,36918.8
YFI,2021-06-12,36918.8,37286.2,34633.8,36309.1
YFI,2021-06-13,36309.1,38954.2,35219.8,38532.0
YFI,2021-06-14,38532.0,40436.9,38029.7,39424.9
YFI,2021-06-15,39424.9,40194.9,38470.2,38929.4
YFI,2021-06-16,38929.4,38947.1,36112.2,36368.5
YFI,2021-06-17,36368.5,37583.3,35368.4,36299.0
YFI,2021-06-18,36299.0,36521.0,32584.5,34179.6
YFI,2021-06-19,34179.6,34864.6,33261.5,33261.5
YFI,2021-06-20,33261.5,37342.1,32887.2,36051.1
YFI,2021-06-21,36031.8,36234.1,29020.1,29408.3
YFI,2021-06-22,29408.3,31395.5,25051.5,28637.3
YFI,2021-06-23,28638.1,32406.3,27642.8,30944.4
YFI,2021-06-24,30944.4,32070.5,29391.9,31340.1
YFI,2021-06-25,31340.1,31817.2,27868.6,28130.9
YFI,2021-06-26,28130.9,28945.0,26810.6,28694.3
YFI,2021-06-27,28694.3,30253.4,27918.3,30253.4
YFI,2021-06-28,30253.4,32821.9,29781.0,31372.3
YFI,2021-06-29,31372.3,34788.1,31270.2,33625.3
YFI,2021-06-30,33625.3,34010.4,31165.9,33795.5
YFI,2021-07-01,33795.5,34224.4,31590.7,31941.5
YFI,2021-07-02,31941.5,32359.9,30576.5,32008.4
YFI,2021-07-03,32008.4,33990.3,31520.7,32646.0
YFI,2021-07-04,32646.0,34479.8,31609.8,33373.4
YFI,2021-07-05,33373.4,33418.8,31026.0,32404.1
YFI,2021-07-06,32404.1,37271.9,32404.1,35904.2
YFI,2021-07-07,35904.2,37759.7,35174.9,35397.2
YFI,2021-07-08,35397.2,35478.2,32347.8,33027.4
YFI,2021-07-09,33027.4,33973.6,31636.2,33437.0
YFI,2021-07-10,33437.0,34063.0,32468.7,33140.2
YFI,2021-07-11,33140.2,34258.4,32771.6,33751.2
YFI,2021-07-12,33751.2,34368.0,32262.1,32850.4
YFI,2021-07-13,32850.4,33849.4,31917.7,32270.9
YFI,2021-07-14,32270.9,32415.3,30136.2,31512.2
YFI,2021-07-15,31512.2,32238.4,29733.2,30072.7
YFI,2021-07-16,30072.7,30581.6,27523.2,27639.8
YFI,2021-07-17,27639.8,28206.3,27087.1,27677.2
YFI,2021-07-18,27677.2,28895.1,27592.7,27971.3
YFI,2021-07-19,27971.3,28289.4,26630.9,26849.5
YFI,2021-07-20,26849.5,27265.7,24821.1,25781.4
YFI,2021-07-21,25781.4,29679.8,25308.6,28268.3
YFI,2021-07-22,28268.3,28836.6,27481.3,28490.8
YFI,2021-07-23,28490.8,29422.5,27948.4,29404.3
YFI,2021-07-24,29404.3,30269.0,28939.7,29499.7
YFI,2021-07-25,29499.7,29972.6,28680.8,29972.3
YFI,2021-07-26,29972.3,33145.8,29827.1,30042.3
YFI,2021-07-27,30049.7,31015.3,28841.2,29624.0
YFI,2021-07-28,29638.9,30656.6,29222.1,29855.8
YFI,2021-07-29,29855.8,31103.0,29416.5,30847.8
YFI,2021-07-30,30847.8,31401.5,29740.3,31297.9
YFI,2021-07-31,31297.9,33711.7,30746.2,33063.4
YFI,2021-08-01,33063.4,34006.9,31587.4,31698.3
YFI,2021-08-02,31698.3,33485.5,31089.3,31957.1
YFI,2021-08-03,31957.1,32521.1,30607.4,31859.4
YFI,2021-08-04,31859.4,33316.4,31145.7,32996.4
YFI,2021-08-05,32996.4,33680.9,31363.7,32918.7
YFI,2021-08-06,32918.7,33691.7,32171.6,33216.0
YFI,2021-08-07,33216.0,35050.3,32866.7,34635.0
YFI,2021-08-08,34635.0,34834.0,32125.8,32740.3
YFI,2021-08-09,32740.3,34291.7,31796.1,33936.5
YFI,2021-08-10,33936.5,35593.4,33509.6,34870.0
YFI,2021-08-11,34870.0,41210.3,34787.2,37955.8
YFI,2021-08-12,38839.7,39332.9,35548.8,37010.6
YFI,2021-08-13,36990.9,40475.9,36663.2,40216.8
YFI,2021-08-14,40198.7,40238.9,38264.1,39550.1
YFI,2021-08-15,39550.1,40047.8,37730.6,39882.7
YFI,2021-08-16,39882.7,41989.2,39089.6,39292.3
YFI,2021-08-17,39292.3,41817.9,37427.6,37849.8
YFI,2021-08-18,37849.8,38834.5,36821.9,37121.4
YFI,2021-08-19,37121.4,39148.5,36113.6,39135.3
YFI,2021-08-20,39135.3,40321.0,38880.4,39756.7
YFI,2021-08-21,39756.7,39970.4,38611.9,38835.2
YFI,2021-08-22,38835.2,41029.0,38416.2,39511.5
YFI,2021-08-23,39511.5,40634.4,39454.0,39997.3
YFI,2021-08-24,39997.3,40390.1,36984.0,37088.8
YFI,2021-08-25,37088.8,38391.8,36022.9,38287.6
YFI,2021-08-26,38287.6,38459.1,35595.2,36114.4
YFI,2021-08-27,36114.4,38211.0,35218.2,37828.5
YFI,2021-08-28,37828.5,38313.7,37107.9,38089.9
YFI,2021-08-29,38089.9,38713.3,37019.0,37497.7
YFI,2021-08-30,37497.7,37667.0,35955.2,36253.7
YFI,2021-08-31,36253.7,38777.7,35690.3,38322.5
YFI,2021-09-01,38322.5,40448.1,37805.0,39975.8
YFI,2021-09-02,39975.8,40277.7,38529.6,38667.0
YFI,2021-09-03,38667.0,41023.8,37725.3,40416.8
YFI,2021-09-04,40416.8,43494.4,39778.1,41465.8
YFI,2021-09-05,41465.8,43826.0,40517.7,42892.7
YFI,2021-09-06,42892.7,43512.8,41477.6,42133.7
YFI,2021-09-07,42133.7,42698.9,31278.0,34473.8
YFI,2021-09-08,34577.0,35896.1,32220.4,34646.6
YFI,2021-09-09,34648.0,35681.1,33592.9,34327.8
YFI,2021-09-10,34327.8,35436.2,32027.4,32802.9
YFI,2021-09-11,32807.2,33998.1,32545.7,32965.1
YFI,2021-09-12,32965.1,34316.8,32403.6,33266.2
YFI,2021-09-13,33278.2,33601.6,31172.9,32738.6
YFI,2021-09-14,32738.6,35689.3,32557.0,35689.3
YFI,2021-09-15,35709.6,37980.0,35185.9,36533.8
YFI,2021-09-16,36474.3,36741.9,34167.1,34741.3
YFI,2021-09-17,34741.3,35043.7,32763.4,33206.9
YFI,2021-09-18,33206.9,34374.5,32803.9,33884.4
YFI,2021-09-19,33884.4,33926.7,32496.7,32974.6
YFI,2021-09-20,32974.8,33067.8,28363.0,29363.9
YFI,2021-09-21,29457.7,30322.9,26610.4,27281.2
YFI,2021-09-22,27287.9,30601.1,26954.6,30505.8
YFI,2021-09-23,30465.2,31412.9,29985.0,31274.7
YFI,2021-09-24,31274.7,31353.1,27132.4,29278.5
YFI,2021-09-25,29278.5,30459.9,28567.0,30263.1
YFI,2021-09-26,30263.1,30977.5,27709.4,30389.7
YFI,2021-09-27,30389.7,31643.1,28577.4,28595.1
YFI,2021-09-28,28595.1,29930.2,28126.5,28190.2
YFI,2021-09-29,28190.2,29528.2,27920.4,28542.1
YFI,2021-09-30,28542.1,29528.6,28393.2,29170.8
YFI,2021-10-01,29170.8,31653.1,28816.8,31643.6
YFI,2021-10-02,31643.6,32753.9,30944.9,31914.6
YFI,2021-10-03,31914.6,32221.7,31207.5,31358.6
YFI,2021-10-04,31358.6,31358.6,29807.6,30764.6
YFI,2021-10-05,30764.6,32307.3,30119.6,31882.8
YFI,2021-10-06,31882.8,32774.3,29874.0,32036.7
YFI,2021-10-07,32057.9,32698.4,30916.0,32190.8
YFI,2021-10-08,32128.8,37430.6,32046.0,34561.4
YFI,2021-10-09,34561.4,35335.8,33797.3,33962.8
YFI,2021-10-10,33962.8,34856.2,32452.0,32598.7
YFI,2021-10-11,32639.0,35553.5,32159.6,35535.5
YFI,2021-10-12,35535.5,35543.4,33277.3,34774.9
YFI,2021-10-13,34774.9,35648.8,34115.4,34613.9
YFI,2021-10-14,34589.4,36085.3,34429.1,35404.5
