ticker,date,open,high,low,close
RNDR,2022-05-01,1.261,1.79618,1.20112,1.52015
RNDR,2022-05-02,1.52415,1.91619,1.47915,1.64616
RNDR,2022-05-03,1.64616,1.76818,1.47985,1.49985
RNDR,2022-05-04,1.5017,1.808,1.48785,1.761
RNDR,2022-05-05,1.76147,1.89162,1.4807,1.57468
RNDR,2022-05-06,1.57269,1.61784,1.46271,1.49985
RNDR,2022-05-07,1.50285,1.51985,1.35686,1.35886
RNDR,2022-05-08,1.35573,1.36345,1.28049,1.3236
RNDR,2022-05-09,1.3236,1.3236,1.06657,1.16677
RNDR,2022-05-10,1.16565,1.26162,1.06468,1.10656
RNDR,2022-05-11,1.10456,1.19152,0.72018,0.77006
RNDR,2022-05-12,0.77704,0.856474,0.587946,0.768918
RNDR,2022-05-13,0.767844,1.08229,0.754956,0.83358
RNDR,2022-05-14,0.838572,0.903462,0.747427,0.822846
RNDR,2022-05-15,0.822846,0.934877,0.7988,0.915808
RNDR,2022-05-16,0.916807,1.08437,0.831917,0.954757
RNDR,2022-05-17,0.955756,1.10656,0.905821,0.99081
RNDR,2022-05-18,0.99071,0.997801,0.82992,0.860793
RNDR,2022-05-19,0.859795,0.935064,0.818934,0.908091
RNDR,2022-05-20,0.913086,0.94396,0.851976,0.877945
RNDR,2022-05-21,0.878944,0.928791,0.852975,0.893837
RNDR,2022-05-22,0.888843,0.938778,0.86596,0.879943
RNDR,2022-05-23,0.882939,0.958041,0.870954,0.882939
RNDR,2022-05-24,0.879943,0.900827,0.826008,0.894835
RNDR,2022-05-25,0.894746,0.927885,0.868044,0.882029
RNDR,2022-05-26,0.882939,0.884027,0.754094,0.790209
RNDR,2022-05-27,0.791129,0.800199,0.675256,0.704295
RNDR,2022-05-28,0.702199,0.728213,0.685149,0.712166
RNDR,2022-05-29,0.712152,0.723269,0.679313,0.700222
RNDR,2022-05-30,0.702213,0.866393,0.701228,0.844324
RNDR,2022-05-31,0.842326,0.915359,0.78637,0.847237
RNDR,2022-06-01,0.848363,0.858364,0.724275,0.744329
RNDR,2022-06-02,0.740333,0.760315,0.723276,0.757318
RNDR,2022-06-03,0.758317,0.774303,0.704436,0.72337
RNDR,2022-06-04,0.722371,0.728358,0.691419,0.721451
RNDR,2022-06-05,0.722465,0.731341,0.679429,0.717332
RNDR,2022-06-06,0.718324,0.794324,0.6814,0.712401
RNDR,2022-06-07,0.718396,0.746305,0.653444,0.726404
RNDR,2022-06-08,0.72841,0.729423,0.681536,0.688552
RNDR,2022-06-09,0.688552,0.716362,0.668505,0.69042
RNDR,2022-06-10,0.690413,0.708397,0.611364,0.63219
RNDR,2022-06-11,0.633188,0.641262,0.546322,0.568357
RNDR,2022-06-12,0.567358,0.578195,0.49231,0.535335
RNDR,2022-06-13,0.534337,0.548303,0.358278,0.418418
RNDR,2022-06-14,0.41942,0.443352,0.361548,0.363563
RNDR,2022-06-15,0.364558,0.419538,0.324415,0.418372
RNDR,2022-06-16,0.419412,0.423449,0.339626,0.365488
RNDR,2022-06-17,0.339028,0.37,0.334235,0.36
RNDR,2022-06-18,0.35,0.37,0.273594,0.305504
RNDR,2022-06-19,0.309495,0.579304,0.29558,0.452411
RNDR,2022-06-20,0.45341,0.537408,0.421494,0.425531
RNDR,2022-06-21,0.425531,0.504444,0.415542,0.443512
RNDR,2022-06-22,0.444511,0.554445,0.412546,0.507492
RNDR,2022-06-23,0.506493,0.61938,0.488462,0.554445
RNDR,2022-06-24,0.554445,0.620379,0.537548,0.572553
RNDR,2022-06-25,0.571428,0.574592,0.510653,0.550614
RNDR,2022-06-26,0.551619,0.553618,0.509699,0.525674
RNDR,2022-06-27,0.523686,0.547677,0.469563,0.485563
RNDR,2022-06-28,0.485553,0.703359,0.47953,0.576313
RNDR,2022-06-29,0.576285,0.644329,0.55232,0.588287
RNDR,2022-06-30,0.587294,0.60224,0.485417,0.4994
RNDR,2022-07-01,0.4985,0.5475,0.4785,0.4995
RNDR,2022-07-02,0.499,0.506,0.479,0.4845
RNDR,2022-07-05,0.502447,0.510438,0.479472,0.502447
RNDR,2022-07-06,0.504444,0.524423,0.489412,0.512436
RNDR,2022-07-07,0.513383,0.579362,0.505393,0.556666
RNDR,2022-07-08,0.556666,0.577538,0.504697,0.518689
RNDR,2022-07-09,0.517689,0.537677,0.510642,0.523686
RNDR,2022-07-10,0.524685,0.531681,0.489657,0.505696
RNDR,2022-07-11,0.502698,0.529629,0.482614,0.500549
RNDR,2022-07-12,0.500549,0.504495,0.465487,0.473526
RNDR,2022-07-13,0.472541,0.486513,0.433566,0.476571
RNDR,2022-07-14,0.476571,0.503698,0.469671,0.490656
RNDR,2022-07-15,0.489706,0.54878,0.488707,0.527842
RNDR,2022-07-16,0.527842,0.544837,0.4988,0.524895
RNDR,2022-07-17,0.523864,0.549868,0.507903,0.526858
RNDR,2022-07-18,0.524864,0.597,0.513836,0.578867
RNDR,2022-07-19,0.577827,0.657993,0.553945,0.637102
RNDR,2022-07-20,0.639,0.641,0.555961,0.578029
RNDR,2022-07-21,0.579058,0.586105,0.537021,0.566136
RNDR,2022-07-22,0.565141,0.603054,0.545082,0.54612
RNDR,2022-07-23,0.546126,0.593119,0.537059,0.55011
RNDR,2022-07-24,0.550055,0.654941,0.549055,0.632126
RNDR,2022-07-25,0.632126,0.64813,0.566062,0.581046
RNDR,2022-07-26,0.580052,0.580087,0.510015,0.523078
RNDR,2022-07-27,0.524073,0.591154,0.523073,0.58214
RNDR,2022-07-28,0.584134,0.626169,0.567085,0.606121
RNDR,2022-07-29,0.606152,0.643064,0.575195,0.602241
RNDR,2022-07-30,0.604242,0.644225,0.599228,0.607206
RNDR,2022-07-31,0.607212,0.858266,0.593172,0.774178
RNDR,2022-08-01,0.77531,0.77631,0.655098,0.687206
RNDR,2022-08-02,0.687206,0.722188,0.63219,0.700119
RNDR,2022-08-03,0.701133,0.754166,0.661172,0.734184
RNDR,2022-08-04,0.734169,0.734169,0.66602,0.67302
RNDR,2022-08-05,0.67102,0.814967,0.67102,0.767146
RNDR,2022-08-06,0.767146,0.775155,0.73211,0.739163
RNDR,2022-08-07,0.73917,0.765099,0.71315,0.754136
RNDR,2022-08-08,0.754136,0.843169,0.736132,0.761091
RNDR,2022-08-09,0.761091,0.770162,0.694153,0.715143
RNDR,2022-08-10,0.718144,0.77455,0.675155,0.726211
RNDR,2022-08-11,0.726218,0.759334,0.696306,0.706332
RNDR,2022-08-12,0.703351,0.730365,0.693277,0.721332
RNDR,2022-08-13,0.720331,0.795238,0.709284,0.762297
RNDR,2022-08-14,0.762297,0.799272,0.719151,0.732227
RNDR,2022-08-15,0.732227,0.742208,0.68315,0.691166
RNDR,2022-08-16,0.690166,0.69814,0.662033,0.66706
RNDR,2022-08-17,0.66706,0.7111,0.625994,0.644045
RNDR,2022-08-18,0.644052,0.659007,0.628019,0.642019
RNDR,2022-08-19,0.643064,0.643064,0.551,0.557056
RNDR,2022-08-20,0.554022,0.572029,0.527857,0.539
RNDR,2022-08-21,0.54,0.697063,0.537973,0.602982
RNDR,2022-08-22,0.601988,0.645981,0.587865,0.600892
RNDR,2022-08-23,0.60091,0.618062,0.581,0.601006
RNDR,2022-08-24,0.601,0.616031,0.569983,0.591053
RNDR,2022-08-25,0.592047,0.601018,0.571051,0.577017
RNDR,2022-08-26,0.577006,0.580081,0.514985,0.526047
RNDR,2022-08-27,0.526047,0.574029,0.494015,0.513015
RNDR,2022-08-28,0.51101,0.578017,0.509959,0.528
RNDR,2022-08-29,0.528,0.558011,0.50195,0.544038
RNDR,2022-08-30,0.542038,0.548995,0.506056,0.526042
RNDR,2022-08-31,0.530048,0.544011,0.51501,0.522995
RNDR,2022-09-01,0.522995,0.526,0.49897,0.520969
RNDR,2022-09-02,0.521979,0.540965,0.508831,0.516077
RNDR,2022-09-03,0.517083,0.523258,0.4997,0.510051
RNDR,2022-09-04,0.51,0.5207,0.4953,0.5151
RNDR,2022-09-05,0.515,0.5242,0.4747,0.492949
RNDR,2022-09-06,0.495049,0.509051,0.466953,0.475
RNDR,2022-09-07,0.475,0.522151,0.457982,0.513051
RNDR,2022-09-08,0.511031,0.697042,0.490044,0.551083
RNDR,2022-09-09,0.55,0.572109,0.534128,0.557189
RNDR,2022-09-10,0.555222,0.644245,0.549159,0.579116
RNDR,2022-09-11,0.578121,0.604157,0.55016,0.552132
RNDR,2022-09-12,0.552138,0.59915,0.538075,0.574103
RNDR,2022-09-13,0.574172,0.574172,0.50802,0.51601
RNDR,2022-09-14,0.515005,0.530021,0.503005,0.516129
RNDR,2022-09-15,0.515134,0.522146,0.489892,0.501955
RNDR,2022-09-16,0.50197,0.50598,0.418,0.472953
RNDR,2022-09-17,0.471953,0.523,0.456,0.476048
RNDR,2022-09-18,0.478,0.485,0.434957,0.438
RNDR,2022-09-19,0.434,0.481048,0.426957,0.454045
RNDR,2022-09-20,0.45209,0.50205,0.444044,0.465047
RNDR,2022-09-21,0.464,0.488,0.451,0.453
RNDR,2022-09-22,0.452045,0.477048,0.449,0.466953
RNDR,2022-09-23,0.47,0.49725,0.459554,0.482
RNDR,2022-09-24,0.483966,0.492859,0.464842,0.467237
RNDR,2022-09-25,0.4667,0.487615,0.4524,0.463
RNDR,2022-09-26,0.462695,0.498,0.448545,0.48
RNDR,2022-09-27,0.480952,0.502,0.469953,0.473953
RNDR,2022-09-28,0.473953,0.48,0.457954,0.476
RNDR,2022-09-29,0.4767,0.4872,0.4587,0.467
RNDR,2022-09-30,0.467547,0.478,0.45219,0.4607
RNDR,2022-10-01,0.4608,0.4689,0.451445,0.4587
RNDR,2022-10-02,0.4595,0.470747,0.448545,0.458
RNDR,2022-10-03,0.457846,0.4616,0.441744,0.454945
RNDR,2022-10-04,0.455346,0.587117,0.453945,0.50115
RNDR,2022-10-05,0.50015,0.539108,0.484,0.491049
RNDR,2022-10-06,0.495069,0.503086,0.476057,0.476086
RNDR,2022-10-07,0.477081,0.491488,0.463119,0.471366
RNDR,2022-10-08,0.470647,0.479843,0.44644,0.453322
RNDR,2022-10-09,0.453518,0.486149,0.450045,0.470494
RNDR,2022-10-10,0.470047,0.4748,0.446211,0.4557
RNDR,2022-10-11,0.4562,0.4568,0.421645,0.426762
RNDR,2022-10-12,0.426157,0.440882,0.406276,0.421713
RNDR,2022-10-13,0.422108,0.424842,0.366778,0.412533
RNDR,2022-10-14,0.412429,0.434917,0.392608,0.398412
RNDR,2022-10-15,0.398116,0.442904,0.385631,0.411421
RNDR,2022-10-16,0.412,0.477024,0.40702,0.436022
RNDR,2022-10-17,0.435022,0.442013,0.422025,0.427009
RNDR,2022-10-18,0.427804,0.438331,0.405616,0.424721
RNDR,2022-10-19,0.425317,0.460037,0.409616,0.43
RNDR,2022-10-20,0.43,0.459991,0.417975,0.427957
RNDR,2022-10-21,0.426957,0.431,0.402992,0.42703
RNDR,2022-10-22,0.428734,0.525037,0.428134,0.457041
RNDR,2022-10-23,0.458041,0.50604,0.449004,0.469061
RNDR,2022-10-24,0.469056,0.535064,0.469005,0.515021
RNDR,2022-10-25,0.515021,0.542179,0.502,0.528169
RNDR,2022-10-26,0.527158,0.557134,0.520083,0.533149
RNDR,2022-10-27,0.531149,0.54286,0.490015,0.50802
RNDR,2022-10-28,0.509025,0.561418,0.49682,0.545114
RNDR,2022-10-29,0.545104,0.564186,0.535155,0.554127
RNDR,2022-10-30,0.555133,0.572166,0.537161,0.566113
RNDR,2022-10-31,0.564113,0.622137,0.563113,0.594952
RNDR,2022-11-01,0.59497,0.679925,0.587824,0.663927
RNDR,2022-11-02,0.664934,0.958799,0.657921,0.738956
RNDR,2022-11-03,0.738956,0.885929,0.736919,0.746
RNDR,2022-11-04,0.743,0.797056,0.697923,0.770062
RNDR,2022-11-05,0.770062,0.955067,0.734066,0.927046
RNDR,2022-11-06,0.929046,1.17305,0.890053,0.931074
RNDR,2022-11-07,0.930065,0.984079,0.765069,0.783102
RNDR,2022-11-08,0.783235,0.809,0.525683,0.593776
RNDR,2022-11-09,0.593776,0.627687,0.395184,0.429007
RNDR,2022-11-10,0.428203,0.728394,0.413549,0.613139
RNDR,2022-11-11,0.613627,0.695825,0.513024,0.548039
RNDR,2022-11-12,0.546437,0.550641,0.481132,0.500098
RNDR,2022-11-13,0.500098,0.597163,0.478425,0.482324
RNDR,2022-11-14,0.480423,0.527314,0.460309,0.48627
RNDR,2022-11-15,0.486245,0.519272,0.484515,0.491508
RNDR,2022-11-16,0.492399,0.513383,0.469492,0.478559
RNDR,2022-11-17,0.47952,0.491641,0.470581,0.47363
RNDR,2022-11-18,0.474625,0.492606,0.469436,0.473455
RNDR,2022-11-19,0.472456,0.4834,0.45647,0.464512
RNDR,2022-11-20,0.464516,0.493407,0.43733,0.44033
RNDR,2022-11-21,0.440325,0.444439,0.405562,0.420495
RNDR,2022-11-22,0.420491,0.433492,0.39952,0.429475
RNDR,2022-11-23,0.428447,0.47044,0.427435,0.453501
RNDR,2022-11-24,0.455498,0.477484,0.4396,0.449618
RNDR,2022-11-25,0.450621,0.461626,0.430647,0.447749
RNDR,2022-11-26,0.44774,0.516659,0.443738,0.479717
RNDR,2022-11-27,0.478722,0.566665,0.477718,0.513671
RNDR,2022-11-28,0.512672,0.512795,0.464809,0.470821
RNDR,2022-11-29,0.469817,0.494733,0.448798,0.474815
RNDR,2022-11-30,0.475824,0.49882,0.468991,0.49503
RNDR,2022-12-01,0.49302,0.495059,0.478019,0.481024
RNDR,2022-12-02,0.482029,0.491044,0.473047,0.485029
RNDR,2022-12-03,0.484019,0.528053,0.480024,0.4981
RNDR,2022-12-04,0.49805,0.548,0.49805,0.509051
RNDR,2022-12-05,0.510102,0.537032,0.478,0.494015
RNDR,2022-12-06,0.494049,0.50099,0.479034,0.50099
RNDR,2022-12-07,0.50099,0.526989,0.485034,0.497
RNDR,2022-12-08,0.497,0.531053,0.48999,0.530037
RNDR,2022-12-09,0.530037,0.552055,0.506,0.515015
RNDR,2022-12-10,0.515021,0.534,0.503,0.51899
RNDR,2022-12-11,0.51899,0.52501,0.49905,0.5001
RNDR,2022-12-12,0.5011,0.506051,0.487034,0.498045
RNDR,2022-12-13,0.500035,0.53693,0.488132,0.51887
RNDR,2022-12-14,0.516835,0.523906,0.499035,0.501035
RNDR,2022-12-15,0.501,0.506101,0.491049,0.497099
RNDR,2022-12-16,0.497099,0.51,0.460046,0.460046
RNDR,2022-12-17,0.460046,0.461046,0.429043,0.446058
RNDR,2022-12-18,0.446058,0.451018,0.441035,0.449058
RNDR,2022-12-19,0.450054,0.452081,0.421,0.421004
RNDR,2022-12-20,0.421992,0.440026,0.409,0.433017
RNDR,2022-12-21,0.433017,0.434013,0.409029,0.412021
RNDR,2022-12-22,0.412021,0.446996,0.409992,0.427927
RNDR,2022-12-23,0.426932,0.449022,0.425936,0.427953
RNDR,2022-12-24,0.428957,0.430961,0.422983,0.423975
RNDR,2022-12-25,0.422975,0.427991,0.412938,0.418937
RNDR,2022-12-26,0.41895,0.419958,0.407959,0.416917
RNDR,2022-12-27,0.416925,0.422911,0.408857,0.417833
RNDR,2022-12-28,0.417837,0.459779,0.404874,0.422772
RNDR,2022-12-29,0.423775,0.436773,0.408828,0.409815
RNDR,2022-12-30,0.409815,0.410807,0.398197,0.406697
RNDR,2022-12-31,0.407192,0.414693,0.400791,0.401499
RNDR,2023-01-01,0.401599,0.409516,0.398884,0.403514
RNDR,2023-01-02,0.40351,0.417571,0.402227,0.417466
RNDR,2023-01-03,0.417462,0.41837,0.402635,0.40884
RNDR,2023-01-04,0.408741,0.423031,0.400336,0.414063
RNDR,2023-01-05,0.414063,0.433822,0.408628,0.421952
RNDR,2023-01-06,0.421852,0.421852,0.403566,0.416971
RNDR,2023-01-07,0.417266,0.431266,0.409873,0.412697
RNDR,2023-01-08,0.412976,0.427419,0.408539,0.426636
RNDR,2023-01-09,0.426815,0.456573,0.426815,0.440096
RNDR,2023-01-10,0.4401,0.466572,0.435209,0.448263
RNDR,2023-01-11,0.448267,0.4597,0.434848,0.446691
RNDR,2023-01-12,0.447255,0.472952,0.437356,0.461046
RNDR,2023-01-13,0.461037,0.555961,0.454527,0.529048
RNDR,2023-01-14,0.529048,0.608116,0.518098,0.539027
RNDR,2023-01-15,0.540027,0.608182,0.511056,0.565164
RNDR,2023-01-16,0.565164,0.629,0.558039,0.612012
RNDR,2023-01-17,0.612012,0.617049,0.573989,0.586059
RNDR,2023-01-18,0.586064,0.597054,0.521953,0.535973
RNDR,2023-01-19,0.536973,0.566994,0.526953,0.565977
RNDR,2023-01-20,0.564977,0.742111,0.557994,0.700119
RNDR,2023-01-21,0.700126,0.741193,0.680136,0.70214
RNDR,2023-01-22,0.701105,0.712135,0.64609,0.674128
RNDR,2023-01-23,0.674135,0.869113,0.674135,0.833133
RNDR,2023-01-24,0.833125,0.899117,0.761114,0.797016
RNDR,2023-01-25,0.799016,0.94015,0.766077,0.873148
RNDR,2023-01-26,0.871148,0.935178,0.85217,0.87407
RNDR,2023-01-27,0.874079,0.900126,0.808218,0.86933
RNDR,2023-01-28,0.869304,1.37729,0.857223,1.23423
RNDR,2023-01-29,1.23624,1.43939,1.14227,1.31605
RNDR,2023-01-30,1.31605,1.32609,1.14402,1.18908
RNDR,2023-01-31,1.19008,1.49696,1.16292,1.43513
RNDR,2023-02-01,1.4361,1.67825,1.33501,1.55309
RNDR,2023-02-02,1.55609,1.78414,1.50627,1.73335
RNDR,2023-02-03,1.73335,1.75026,1.53325,1.70414
RNDR,2023-02-04,1.70415,1.76114,1.62711,1.68914
RNDR,2023-02-05,1.69014,1.87041,1.63224,1.76744
RNDR,2023-02-06,1.76544,2.003,1.7324,1.88108
RNDR,2023-02-07,1.88008,2.19011,1.80818,2.18615
RNDR,2023-02-08,2.18713,2.19013,1.60121,1.73114
RNDR,2023-02-09,1.73214,1.79496,1.27728,1.31912
RNDR,2023-02-10,1.32013,1.5243,1.31816,1.48822
RNDR,2023-02-11,1.48,1.49321,1.35112,1.42713
RNDR,2023-02-12,1.42714,1.68307,1.39422,1.58613
RNDR,2023-02-13,1.58916,1.65646,1.394,1.45579
RNDR,2023-02-14,1.4558,1.77768,1.44572,1.72469
RNDR,2023-02-15,1.72669,2.08629,1.69061,2.02136
RNDR,2023-02-16,2.02238,2.13738,1.76918,1.79261
RNDR,2023-02-17,1.79461,1.99096,1.68824,1.87719
RNDR,2023-02-18,1.88019,1.93639,1.78432,1.8463
RNDR,2023-02-19,1.8473,1.86628,1.70548,1.72538
RNDR,2023-02-20,1.72738,1.74917,1.60948,1.69505
RNDR,2023-02-21,1.69407,1.88024,1.64433,1.67929
RNDR,2023-02-22,1.6793,1.70724,1.51406,1.628
RNDR,2023-02-23,1.627,1.70622,1.54029,1.5682
RNDR,2023-02-24,1.56722,1.68032,1.38711,1.40699
RNDR,2023-02-25,1.40799,1.47113,1.31325,1.3991
RNDR,2023-02-26,1.39414,1.57111,1.3821,1.54212
RNDR,2023-02-27,1.54008,1.56711,1.4402,1.48907
RNDR,2023-02-28,1.49107,1.63397,1.44335,1.46932
RNDR,2023-03-01,1.46828,1.54226,1.43319,1.5252
RNDR,2023-03-02,1.5252,1.58222,1.417,1.51714
RNDR,2023-03-03,1.51812,1.54414,1.31811,1.33809
RNDR,2023-03-04,1.33809,1.37407,1.17306,1.2101
RNDR,2023-03-05,1.21308,1.2851,1.19814,1.20413
RNDR,2023-03-06,1.20014,1.23591,1.16319,1.20693
RNDR,2023-03-07,1.20688,1.28599,1.14197,1.16194
RNDR,2023-03-08,1.166,1.19282,1.04696,1.05794
RNDR,2023-03-09,1.05889,1.16946,1.00022,1.0051
RNDR,2023-03-10,1.0041,1.067,0.89493,1.05279
RNDR,2023-03-11,1.05376,1.1052,0.91884,0.96897
RNDR,2023-03-12,0.97213,1.18952,0.964293,1.16601
RNDR,2023-03-13,1.16803,1.39549,1.14992,1.30719
RNDR,2023-03-14,1.3082,1.47668,1.23188,1.39269
RNDR,2023-03-15,1.39393,1.516,1.17288,1.26234
RNDR,2023-03-16,1.25624,1.38103,1.23429,1.32331
RNDR,2023-03-17,1.32728,1.46885,1.31185,1.45333
RNDR,2023-03-18,1.45435,1.59873,1.41379,1.46035
RNDR,2023-03-19,1.46336,1.58273,1.40299,1.49752
RNDR,2023-03-20,1.49752,1.50561,1.33687,1.35192
RNDR,2023-03-21,1.34891,1.3942,1.27678,1.33526
RNDR,2023-03-22,1.33525,1.4917,1.29814,1.40584
RNDR,2023-03-23,1.40684,1.42104,1.3144,1.32976
RNDR,2023-03-24,1.32876,1.34663,1.19083,1.21022
RNDR,2023-03-25,1.20834,1.23426,1.12827,1.14811
RNDR,2023-03-26,1.14511,1.26113,1.13709,1.20636
RNDR,2023-03-27,1.21033,1.23694,1.10374,1.14854
RNDR,2023-03-28,1.14754,1.19205,1.08935,1.16345
RNDR,2023-03-29,1.16245,1.31534,1.1603,1.29823
RNDR,2023-03-30,1.29625,1.31225,1.21722,1.25135
RNDR,2023-03-31,1.25334,1.35638,1.20535,1.34127
RNDR,2023-04-01,1.34127,1.3904,1.30455,1.33948
RNDR,2023-04-02,1.3385,1.36257,1.25685,1.26678
RNDR,2023-04-03,1.26879,1.35155,1.22728,1.2825
RNDR,2023-04-04,1.28351,1.37655,1.27357,1.33468
RNDR,2023-04-05,1.33467,1.3924,1.30814,1.33248
RNDR,2023-04-06,1.33148,1.34434,1.27256,1.29545
RNDR,2023-04-07,1.29745,1.31971,1.26576,1.27794
RNDR,2023-04-08,1.27895,1.31054,1.26063,1.2715
RNDR,2023-04-09,1.2725,1.30977,1.24682,1.30487
RNDR,2023-04-10,1.30992,1.44418,1.29183,1.43516
RNDR,2023-04-11,1.43518,1.69856,1.43418,1.58056
RNDR,2023-04-12,1.58257,1.68148,1.53161,1.60425
RNDR,2023-04-13,1.60325,1.6857,1.55545,1.58652
RNDR,2023-04-14,1.58552,1.78963,1.5845,1.74545
